hours,precipitation_probability,weather_code,visibility,wind_speed_180m,wind_direction_180m,temperature_180m
1716235200,0.0,2.0,24140.0,5.6233797,129.80553,6.4809995
1716238800,0.0,2.0,24140.0,6.297428,120.963684,5.881
1716242400,0.0,3.0,24140.0,6.3690495,132.70937,5.081
1716246000,0.0,1.0,24140.0,5.904439,127.568665,4.7809997
1716249600,0.0,0.0,24140.0,5.315336,118.30067,4.481
1716253200,0.0,0.0,24140.0,5.3999996,126.86998,4.581
1716256800,0.0,0.0,24140.0,4.8433046,138.01286,4.581
1716260400,0.0,0.0,24140.0,6.193674,125.537766,4.681
1716264000,0.0,0.0,24140.0,5.991594,122.73522,4.7809997
1716267600,0.0,0.0,24140.0,5.3999996,126.86998,4.7809997
1716271200,0.0,0.0,24140.0,5.00128,120.256355,4.881
1716274800,0.0,0.0,24140.0,4.802999,102.99462,4.9809995
1716278400,0.0,0.0,24140.0,4.6938252,94.39862,5.2809997
1716282000,0.0,0.0,24140.0,6.28713,113.62939,5.9809995
1716285600,0.0,1.0,24140.0,7.4128532,119.05451,6.881
1716289200,0.0,0.0,24140.0,9.793059,126.027466,7.7809997
1716292800,0.0,3.0,24140.0,12.599998,126.86999,8.480999
1716296400,3.0,3.0,24140.0,17.477621,122.38066,8.781
1716300000,7.0,3.0,24140.0,15.408671,127.40543,8.980999
1716303600,10.0,3.0,24140.0,15.484185,125.537766,9.181
1716307200,21.0,3.0,24140.0,17.974781,122.73522,9.080999
1716310800,31.0,3.0,24140.0,13.608762,127.47626,8.781
1716314400,42.0,3.0,23860.0,11.090103,125.753975,8.580999
1716318000,45.0,3.0,15260.0,8.891343,121.75944,8.080999
1716321600,49.0,3.0,24140.0,5.4833565,113.19862,7.4809995
1716325200,52.0,3.0,24140.0,5.8048253,119.74479,6.9809995
1716328800,35.0,80.0,24140.0,5.0142193,111.03758,6.4809995
1716332400,17.0,80.0,24140.0,4.6800003,112.61991,6.181
1716336000,0.0,80.0,24140.0,5.2416787,105.945465,5.9809995
1716339600,0.0,45.0,24140.0,4.3349743,94.76356,5.7809997
1716343200,0.0,45.0,24140.0,4.379589,80.53775,5.681
1716346800,0.0,45.0,24140.0,4.5536795,71.564964,5.581
1716350400,3.0,45.0,24140.0,3.8939953,56.3099,5.4809995
1716354000,7.0,45.0,24140.0,4.072935,44.999897,5.2809997
1716357600,10.0,3.0,24140.0,3.8939953,33.6901,5.181
1716361200,25.0,3.0,24140.0,4.73506,8.746089,5.7809997
1716364800,40.0,2.0,23640.0,5.1544156,12.094739,6.381
1716368400,55.0,3.0,24140.0,7.42159,22.833694,7.2809997
1716372000,67.0,3.0,22920.0,9.686609,48.01287,8.080999
1716375600,78.0,3.0,24140.0,10.97262,48.99101,8.681
1716379200,90.0,3.0,8680.0,12.768586,21.501507,8.580999
1716382800,93.0,3.0,6500.0,12.758432,16.389616,8.181
1716386400,97.0,80.0,8440.0,13.039754,353.6599,7.9809995
1716390000,100.0,80.0,10040.0,14.044615,358.53122,7.4809995
1716393600,100.0,80.0,6460.0,19.443333,1.0608971,7.2809997
1716397200,100.0,61.0,12660.0,22.461807,6.441515,6.9809995
1716400800,100.0,61.0,9040.0,25.264202,4.085537,6.881
1716404400,100.0,61.0,9140.0,30.413074,6.1154146,6.681
1716408000,100.0,61.0,10560.0,36.78347,3.3664,6.381
1716411600,100.0,61.0,12680.0,39.763298,5.19435,5.9809995
1716415200,94.0,61.0,7820.0,40.78182,4.049501,5.681
1716418800,87.0,61.0,5160.0,43.223995,358.09088,5.381
1716422400,81.0,61.0,6720.0,50.086594,357.52838,5.2809997
1716426000,80.0,61.0,12460.0,52.21117,358.81476,4.9809995
1716429600,78.0,61.0,20600.0,53.65087,1.1534325,4.881
1716433200,77.0,3.0,22580.0,51.851246,1.1934711,4.581
1716436800,70.0,3.0,17140.0,50.169327,4.1148386,4.2809997
1716440400,62.0,3.0,14100.0,53.552948,5.7871556,3.6809998
1716444000,55.0,3.0,9480.0,51.88623,7.17423,3.2809997
1716447600,53.0,3.0,11020.0,52.74461,8.240627,3.481
1716451200,50.0,61.0,13600.0,53.590446,6.170083,4.081
1716454800,48.0,61.0,14360.0,54.664314,6.0484104,4.081
1716458400,45.0,61.0,17460.0,50.29317,5.751311,3.981
1716462000,42.0,61.0,19160.0,48.22522,6.8596725,3.981
1716465600,39.0,61.0,19440.0,44.52663,6.0331655,3.981
1716469200,38.0,61.0,22960.0,43.027153,9.147007,3.881
1716472800,36.0,61.0,4600.0,42.894417,2.8863606,3.6809998
1716476400,35.0,61.0,21300.0,36.721764,0.5616923,3.481
1716480000,33.0,61.0,24140.0,34.201893,0.60308325,3.5809999
1716483600,31.0,61.0,5000.0,30.77105,353.956,3.481
1716487200,29.0,61.0,24140.0,26.042212,354.4471,3.5809999
1716490800,27.0,61.0,24140.0,23.535301,353.85345,3.5809999
1716494400,25.0,61.0,24140.0,23.762726,359.13196,3.6809998
1716498000,23.0,61.0,24140.0,22.319998,360.0,3.5809999
1716501600,22.0,53.0,24140.0,19.829433,356.87793,3.6809998
1716505200,20.0,61.0,24140.0,18.733839,357.79745,3.981
1716508800,19.0,61.0,24140.0,16.595179,356.26868,4.081
1716512400,17.0,61.0,24140.0,16.65754,353.79663,4.2809997
1716516000,15.0,61.0,24140.0,18.03237,356.56644,4.2809997
1716519600,13.0,61.0,24140.0,17.731598,5.8262515,4.481
1716523200,12.0,61.0,24140.0,17.873554,18.79999,4.581
1716526800,11.0,61.0,24140.0,17.992796,19.885265,4.581
1716530400,10.0,3.0,24140.0,16.58346,27.121223,4.581
1716534000,10.0,61.0,24140.0,15.807239,30.068504,4.681
1716537600,10.0,61.0,24140.0,14.8257065,29.054508,4.7809997
1716541200,10.0,61.0,24140.0,13.479583,34.114517,4.9809995
1716544800,12.0,80.0,24140.0,12.496718,48.503635,5.181
1716548400,14.0,80.0,24140.0,12.768586,68.498505,5.381
1716552000,16.0,80.0,24140.0,13.797912,82.50424,5.581
1716555600,18.0,80.0,24140.0,14.4,90.0,5.681
1716559200,21.0,80.0,24140.0,14.869351,96.952866,5.7809997
1716562800,23.0,80.0,24140.0,14.685176,101.3099,5.7809997
1716566400,24.0,3.0,24140.0,13.896187,106.55715,5.581
1716570000,25.0,3.0,24140.0,12.768586,111.501495,5.381
1716573600,26.0,3.0,24140.0,11.923557,118.88649,5.181
1716577200,23.0,61.0,24140.0,11.885453,125.13428,5.181
1716580800,19.0,61.0,24140.0,12.496718,131.49637,5.381
1716584400,16.0,61.0,24140.0,13.004922,138.36655,5.381
1716588000,15.0,53.0,24140.0,13.891522,148.78166,5.181
1716591600,14.0,53.0,23660.0,15.379206,159.44388,4.7809997
1716595200,13.0,53.0,13700.0,16.418526,164.74483,4.481
1716598800,13.0,3.0,10060.0,16.516901,163.5399,4.381
1716602400,13.0,3.0,22800.0,15.978484,157.47939,4.381
1716606000,13.0,3.0,19800.0,15.941944,154.59233,4.2809997
1716609600,13.0,51.0,16740.0,16.311613,157.96371,4.1809998
1716613200,13.0,51.0,24140.0,17.208603,164.21918,3.981
1716616800,13.0,51.0,24140.0,17.727943,167.09259,3.881
1716620400,11.0,3.0,24140.0,16.766108,165.06853,3.6809998
1716624000,8.0,3.0,24140.0,15.596767,161.14674,3.5809999
1716627600,6.0,3.0,24140.0,16.78156,157.28555,3.6809998
1716631200,12.0,3.0,24140.0,22.406927,156.3179,4.081
1716634800,17.0,3.0,22760.0,30.489683,157.06787,4.7809997
1716638400,23.0,3.0,24020.0,36.834526,158.19853,5.381
1716642000,29.0,3.0,20660.0,40.66088,159.80011,5.9809995
1716645600,36.0,3.0,24140.0,43.259956,161.56496,6.581
1716649200,42.0,3.0,24140.0,44.65451,163.61038,6.9809995
1716652800,41.0,3.0,24140.0,45.664692,165.85417,7.081
1716656400,40.0,3.0,24140.0,45.53822,168.60127,6.9809995
1716660000,39.0,3.0,24140.0,44.274147,169.6952,6.7809997
1716663600,34.0,3.0,24140.0,40.609848,167.19574,6.581
1716667200,28.0,3.0,24140.0,35.52162,162.29948,6.2809997
1716670800,23.0,3.0,24140.0,31.487143,157.8336,5.881
1716674400,24.0,61.0,24140.0,29.215502,157.54301,5.2809997
1716678000,25.0,61.0,24140.0,27.682571,159.44388,4.681
1716681600,26.0,61.0,24140.0,26.980793,161.3232,4.1809998
1716685200,29.0,3.0,24140.0,24.18707,165.3432,3.9179997
1716688800,32.0,3.0,24140.0,23.241617,163.81073,3.8179998
1716692400,35.0,3.0,24140.0,22.206486,163.03377,3.8179998
1716696000,34.0,61.0,24140.0,20.176065,164.47583,3.8179998
1716699600,33.0,61.0,24140.0,17.651016,168.23174,3.8179998
1716703200,32.0,61.0,24140.0,15.5843,173.36758,3.8179998
1716706800,33.0,80.0,24140.0,14.081478,175.60138,3.9179997
