hours,precipitation_probability,weather_code,visibility,wind_speed_180m,wind_direction_180m,temperature_180m
1716174000.0,0.0,45.0,24140.0,6.1305785,139.76372,5.684
1716177600.0,0.0,2.0,24140.0,7.145796,139.08571,5.484
1716181200.0,0.0,3.0,24140.0,7.6367526,135.0001,5.2840004
1716184800.0,0.0,3.0,24140.0,6.618519,135.0001,5.184
1716188400.0,0.0,2.0,24140.0,6.3690495,137.29063,5.0839996
1716192000.0,0.0,3.0,24140.0,5.1165614,129.28938,5.484
1716195600.0,0.0,3.0,24140.0,4.1046314,142.12495,6.0839996
1716199200.0,0.0,3.0,24140.0,2.3051248,141.34016,6.884
1716202800.0,0.0,3.0,24140.0,1.8,143.13002,7.484
1716206400.0,0.0,3.0,24140.0,2.3051248,141.34016,8.384
1716210000.0,0.0,3.0,24140.0,2.3051248,128.65984,9.084
1716213600.0,0.0,3.0,24140.0,2.9024127,119.74479,9.684
1716217200.0,0.0,3.0,24140.0,4.0249224,116.56499,10.284
1716220800.0,0.0,3.0,24140.0,3.6,126.86999,10.084
1716224400.0,0.0,2.0,24140.0,3.319036,130.60121,9.984
1716228000.0,0.0,2.0,24140.0,2.1897945,170.53775,9.484
1716231600.0,0.0,2.0,24140.0,4.510787,151.38963,9.084
1716235200.0,0.0,2.0,24140.0,5.2416787,164.05453,8.384
1716238800.0,0.0,2.0,24140.0,5.771239,176.42374,7.884
1716242400.0,0.0,2.0,24140.0,6.2145634,169.99208,7.2840004
1716246000.0,0.0,3.0,24140.0,6.0347,162.64589,6.7840004
1716249600.0,0.0,2.0,24140.0,5.495161,148.39255,6.384
1716253200.0,0.0,2.0,24140.0,5.904439,142.43134,5.984
1716256800.0,0.0,2.0,24140.0,5.3517847,132.27362,5.684
1716260400.0,0.0,1.0,24140.0,6.297428,120.963684,5.384
1716264000.0,0.0,0.0,24140.0,6.792466,122.00535,5.2840004
1716267600.0,0.0,0.0,24140.0,6.696387,126.25393,5.0839996
1716271200.0,0.0,0.0,24140.0,7.2,126.86999,5.0839996
1716274800.0,0.0,0.0,24140.0,7.6367526,135.0001,4.984
1716278400.0,0.0,1.0,24140.0,6.8777895,137.12111,4.984
1716282000.0,0.0,1.0,24140.0,6.792466,147.99466,5.7840004
1716285600.0,0.0,0.0,24140.0,7.9036193,149.9315,6.684
1716289200.0,0.0,2.0,24140.0,9.504273,155.37645,7.384
1716292800.0,0.0,2.0,24140.0,11.770403,156.57129,8.284
1716296400.0,8.0,3.0,24140.0,13.32,161.07526,9.284
1716300000.0,15.0,3.0,24140.0,16.73516,161.1752,8.984
1716303600.0,23.0,3.0,24140.0,10.24578,161.56496,8.684
1716307200.0,34.0,3.0,24140.0,6.87779,173.99109,8.684
1716310800.0,44.0,3.0,24140.0,4.8433046,221.98714,8.184
1716314400.0,55.0,3.0,24140.0,4.0249224,259.69522,7.884
1716318000.0,58.0,2.0,24140.0,3.2599385,276.3401,7.684
1716321600.0,62.0,2.0,24140.0,1.484318,284.03625,7.684
1716325200.0,65.0,2.0,24140.0,0.8049845,243.43501,7.5839996
1716328800.0,58.0,3.0,24140.0,1.2979984,123.690094,7.5839996
1716332400.0,52.0,3.0,24140.0,1.4399999,180.0,6.984
1716336000.0,45.0,3.0,24140.0,2.8116899,140.19447,6.884
1716339600.0,44.0,80.0,24140.0,3.563818,135.0001,6.7840004
1716343200.0,43.0,80.0,24140.0,4.2136917,109.98319,6.5839996
1716346800.0,42.0,80.0,24140.0,3.7585104,106.699326,6.384
1716350400.0,45.0,80.0,23460.0,2.1897945,99.46225,6.184
1716354000.0,49.0,80.0,18840.0,2.3051248,51.34017,5.984
1716357600.0,52.0,80.0,15540.0,2.968636,14.036275,5.884
1716361200.0,60.0,80.0,20800.0,1.4399999,360.0,5.5839996
1716364800.0,69.0,80.0,21700.0,1.8,306.86996,5.5839996
1716368400.0,77.0,80.0,8480.0,5.8048253,330.25522,5.984
1716372000.0,85.0,80.0,7940.0,5.937272,345.9637,6.5839996
1716375600.0,92.0,80.0,7940.0,9.0645685,6.842679,7.2840004
1716379200.0,100.0,80.0,6140.0,13.450708,15.524177,6.984
1716382800.0,99.0,95.0,7760.0,13.32,360.0,6.684
1716386400.0,98.0,95.0,7200.0,17.727943,12.907409,6.5839996
1716390000.0,97.0,80.0,7400.0,15.281989,15.018415,6.2840004
1716393600.0,95.0,80.0,5160.0,18.861387,13.240531,5.984
1716397200.0,92.0,61.0,6680.0,17.654688,20.282646,5.7840004
1716400800.0,90.0,80.0,7260.0,23.540806,23.428713,5.7840004
1716404400.0,87.0,61.0,8040.0,23.688984,16.78272,5.2840004
1716408000.0,84.0,61.0,9120.0,26.33911,10.234742,4.7840004
1716411600.0,81.0,61.0,9380.0,24.64094,11.802421,4.2840004
1716415200.0,73.0,61.0,9060.0,25.49908,13.055255,3.9840002
1716418800.0,66.0,3.0,7540.0,26.476522,11.76827,3.684
1716422400.0,58.0,3.0,9340.0,25.099514,8.246243,3.4840002
1716426000.0,53.0,3.0,12240.0,25.683926,5.630594,3.284
1716429600.0,47.0,3.0,18420.0,25.651104,4.830342,2.784
1716433200.0,42.0,3.0,24140.0,25.40743,7.326311,2.4840002
1716436800.0,37.0,3.0,24140.0,24.967499,5.7927017,2.284
1716440400.0,31.0,3.0,24140.0,27.238941,7.59456,2.184
1716444000.0,26.0,3.0,24140.0,31.569351,7.205963,2.084
1716447600.0,25.0,3.0,24140.0,34.38895,10.251148,1.684
1716451200.0,24.0,3.0,18540.0,33.91269,9.16228,1.4840002
1716454800.0,23.0,3.0,24140.0,33.04361,7.5120516,1.4840002
