Name, Latitude, Longitude
Meall Odhar,56.879846,-3.386585
Beinn Alligin - Tom na Gruagaich,57.580519,-5.581912
Meall nan Tarmachan South Top,56.517406,-4.294436
Meall Luaidhe,56.631429,-4.191847
Geal-charn,57.09013,-3.843217
Carn Sgulain,57.124371,-4.176986
Meall Cuanail,56.418683,-5.13092
Sgiath Chuil,56.453157,-4.495638
Carn Ballach (SW Top),57.111122,-4.241427
An Socach,57.25755,-5.171311
Meall nan Bradan Leathan,57.704432,-4.524577
Carn nan Sac,56.875594,-3.446286
Carn Ballach (NE Top),57.114398,-4.234589
Carn a' Mhadaidh-ruaidh,57.185579,-5.078874
Sneachdach Slinnean,57.095111,-4.276003
Gairich,57.044879,-5.255827
Sgurr Leac nan Each,57.163249,-5.445189
Tom na Sroine,56.827443,-4.93879
Ruadh Stac Mor,57.726781,-5.329288
Sail Liath West Top,57.791004,-5.248096
Crow Craigies,56.903573,-3.278956
Druim nam Bo,57.006533,-3.855877
Carn Bhac SW Top,56.926207,-3.576867
Stob an Duine Ruaidh,56.5235,-5.050346
Tom Dubh,57.035927,-3.778894
A' Ghlas-bheinn,57.255081,-5.303686
Stuc Fraoch Choire,57.276761,-5.232608
Sgurr a' Mhadaidh,57.230869,-6.231931
Galtymore,52.365988,-8.179132
Glas Mheall Mor West Top,57.812709,-5.251666
Mullach nan Coirean SE Top,56.743308,-5.057319
Carn Bhinnein,56.869007,-3.492182
Tryfan,53.114898,-3.997491
Meall a' Churain,56.459337,-4.496222
Creag nan Damh,57.147262,-5.33496
Bhasteir Tooth,57.247705,-6.20387
Geal-charn,56.874433,-4.304519
Meall Buidhe SE Top,56.608283,-4.444362
Stob Coire Lochan,57.296263,-5.12299
Meall na Teanga,56.989012,-4.930955
Mullach nan Coirean East Top,56.744698,-5.047519
Beinn a' Chleibh,56.39023,-4.83563
Meall a' Chaorainn,56.870881,-4.222842
Stob Coire Dubh,56.991697,-4.476613
Ben Vane,56.249786,-4.781655
Stuc a' Choire Dhuibh Bhig,57.56707,-5.442418
Sgurr Dubh,57.704133,-5.256713
Carn Aosda,56.895696,-3.423274
Carn na Caim South Top,56.898238,-4.195254
Beinn Teallach,56.935932,-4.694754
Creag na Caillich,56.509326,-4.336889
Knight's Peak,57.249394,-6.192914
Beinn a' Chlaidheimh,57.745922,-5.259066
Beinn Dearg,57.588186,-5.522872
Meall Gaineimh,57.129341,-3.377974
Sgurr nan Ceannaichean,57.482307,-5.192321
Sgurr a' Choire-bheithe,57.057215,-5.471305
Maol Chinn-dearg East Top,57.124865,-5.243694
Garbh Mheall,56.622941,-4.445701
Stob Coire na Cloiche,57.25455,-5.192531
Beinn Bhreac,56.916127,-3.86034
Aonach na Reise,57.444161,-4.827579
Creag na h-Eige,57.306794,-5.088575
Leathad an Taobhain,56.948651,-3.938647
The Fara,56.928381,-4.30487
Foinaven,58.41206,-4.885699
Sgurr a' Bhealaich Dheirg West Top,57.178701,-5.269302
East Meur Gorm Craig North Top,57.126485,-3.389349
Creag Dhubh,57.591992,-5.372021
Beinn an t-Socaich,57.245073,-5.231639
Meall a' Bhothain,57.122355,-4.209
Glas Leathad Beag West Top,57.69843,-4.543863
Beinn nan Oighreag,56.540092,-4.373221
Meall a' Chaorainn,56.745003,-5.084089
Great End,54.46494,-3.194548
Beinn Sgulaird North Top,56.568032,-5.166739
Faochag,57.156122,-5.383417
Streap,56.923006,-5.375537
Carn Gorm-loch,57.778739,-4.82864
Sgurr Fhuaran East Top,57.195107,-5.331476
Stob Coire a' Chairn South Top,56.747123,-4.975455
Meall Buidhe,56.570153,-4.562
Creag na h-Achlarich,56.502499,-4.56265
Carn Sgulain West Top,57.122715,-4.18779
Fuar Tholl,57.485376,-5.379188
Leum Uilleim,56.73893,-4.730756
Beinn Maol Chaluim,56.627862,-5.041937
Beinn Dearg Mor,57.765796,-5.309938
Aonach Eagach East Peak,56.67978,-5.012859
Monega Hill,56.865163,-3.335682
Sron a' Choire Ghairbh East Top,57.004788,-4.922807
Stob Creagach,56.375644,-4.496267
Beinn Sgritheall East Top,57.151369,-5.563991
Sgurr Thionail,57.126871,-5.330679
Carn a' Bhutha,56.919209,-3.588795
Meall Coire Lochain,56.984666,-4.938812
Aran Fawddwy,52.787016,-3.687855
Carn an Fhidhleir South Top,56.925488,-3.790987
Finalty Hill,56.860427,-3.293131
Creag an Duine,57.848588,-4.871336
Seana Bhraigh South Top,57.841351,-4.885303
Aonach Eagach West Peak,56.679715,-5.015875
Meall nan Each,56.433911,-5.153266
Meall na Aighean East Top,56.619591,-4.109905
The Fara South Top,56.916563,-4.308841
Ben Tee,57.03223,-4.900714
An Socach East Top,57.261714,-5.163043
Raeburn's Buttress,57.500457,-5.400053
Beinn Bhuidhe East Top,56.332287,-4.891682
Ben Vuirich,56.810746,-3.644008
Beinn Damh,57.492846,-5.518149
Bowfell,54.447816,-3.166242
Stob Coire na Tulaich,56.645582,-4.91493
A' Chailleach,56.678043,-4.957461
Mullach an Rathain Far East Top,57.559754,-5.477738
Ceann Garbh,58.41913,-4.8902
Stob Dubh North Top,56.643998,-4.962576
Beinn a' Chumhainn,56.805339,-4.519496
Sgurr na Conbhaire,57.439745,-5.19946
Meall Uaine,56.862594,-4.191918
Sgurr Coire na Feinne,57.132146,-5.260178
Beinn an Lochain,56.230094,-4.876228
Aonach na Cloiche Moire,56.868026,-3.803546
Leathad an Taobhain West Top,56.947173,-3.951066
Sgurr an Fhuarain,57.028875,-5.317894
Blunt Top,54.459806,-3.198332
Beinn Mheadhonach,56.86094,-3.83844
Beinn Odhar,56.467652,-4.700459
Meall a' Choire Ghlais,57.018056,-4.934642
Sgurr a' Bhasteir,57.251854,-6.205654
Culardoch,57.073355,-3.331871
Leacann na Sguabaich,56.907383,-4.323139
Meall Tionail,56.941799,-3.823726
Meall a' Choire Ghlais East Top,57.021466,-4.91914
Am Bathaich,57.114804,-5.324043
Aonach Buidhe,57.341171,-5.229293
Great Gable,54.482084,-3.219296
Beinn a' Chait,56.851199,-3.862692
Beinn a' Bhuiridh,56.409086,-5.090276
Streap Comhlaidh,56.920557,-5.36501
Y Lliwedd,53.059479,-4.057053
Sgurr nan Eugallt,57.087957,-5.422642
Bogha-cloiche,56.95477,-4.072568
Ben Tirran,56.858703,-3.029169
Meall Cruaidh,56.897193,-4.336104
Meall a' Mhuirich,56.857149,-3.688851
Ruadh-stac Beag,57.596383,-5.393975
Beinn Bhan,57.442348,-5.661703
Sgurr Beag,57.145397,-5.311392
Carn Odhar na Criche,57.098847,-4.309071
Sgurr a' Mhadaidh Far East Top,57.232578,-6.225826
Gairbeinn,57.051985,-4.539681
Sliabh a' Choimin,52.243563,-10.253779
Beinn Gharbh,56.931614,-5.482456
Creag Mhor,57.124246,-3.558432
Mainreachan Buttress,57.484537,-5.385653
Beinn Odhar,57.179754,-5.312763
Sgurr nan Eugallt East Top,57.084669,-5.415982
Stob Ghabhar North Top,56.581595,-4.888664
Gars-bheinn,57.18923,-6.192161
Sgurr a' Mhadaidh East Top,57.231713,-6.229291
Carn Creagach,56.929125,-3.530749
A' Chioch,56.934974,-3.983417
Y Lliwedd East Top,53.058748,-4.05463
Cnapan Mor,56.996632,-3.747879
Cross Fell,54.703085,-2.486943
Doire Tana,57.309208,-4.959045
Meall Tionail,56.504623,-4.616785
Cadair Idris - Penygadair,52.699618,-3.908777
Cam-Chreag,56.527303,-4.399887
Pillar,54.497479,-3.281134
Beinn a' Chuallaich,56.729015,-4.151523
Corrieyairack Hill,57.060453,-4.590882
Meall a' Chaorainn Mor,56.99754,-4.497815
Meall nan Tri Tighearnan,56.538328,-5.017763
Meall Odhar Mor,56.895245,-4.166458
Nethermost Pike,54.518993,-3.015446
Sgurr Coire nan Eiricheallach,57.102448,-5.304501
An Ruadh-Stac,57.474982,-5.46827
Sgurr Beag,57.019721,-5.363423
Beinn Enaiglair,57.779101,-4.986727
Carn Crom,57.039191,-3.610757
Sgurr na Muice,57.432159,-4.956504
Aonach Dubh,56.65773,-5.019895
Geal Charn,57.099788,-4.198755
Catstye Cam,54.533472,-3.008944
Meall Odhar,56.57434,-4.939699
Creagan na Beinne,56.506927,-4.041708
Sgurr Dhomhnuill,56.754656,-5.45377
Stuc Loch na Cabhaig,57.595073,-5.530269
Aonach Shasuinn,57.216401,-5.026754
Creag an Fheadain,56.574765,-4.447294
Carn Dearg,56.967922,-4.616751
Beinn Chorranach,56.246684,-4.818222
Sean Mheall,57.009486,-4.895088
Sgor Mor,56.925513,-3.45474
Beinn an Aodainn,57.030736,-5.463143
Meall a' Ghiuthais,57.615182,-5.390202
Elrig 'ic an Toisich,56.88696,-3.863404
Braid Cairn,56.97302,-2.945725
Beinn Sgiath,57.05177,-4.364802
Stob Coire nan Cearc,56.912194,-5.389384
Beinn Liath Mhor East Top,57.51095,-5.38289
Carn Odhar na Criche North Top,57.113899,-4.301237
Beinn a' Chaisteil,56.490614,-4.686104
Pen y Fan,51.884031,-3.436765
Creag a' Choire Ghranda,57.775557,-4.915898
Buidhe Bheinn,57.127133,-5.366446
Craig Backastain,57.017027,-5.447841
Meall an Tionail,56.973851,-3.278716
Sgurr a' Bhac Chaolais,57.144675,-5.376325
Garbh Bheinn,56.704449,-5.425008
Aran Benllyn,52.804058,-3.681824
Esk Pike,54.457172,-3.179219
Meall Gorm,57.763941,-4.844551
Braigh nan Creagan Breac,56.860868,-3.809484
Sgurr nan Gillean Third Pinnacle,57.249882,-6.192519
The Cobbler,56.213037,-4.808042
Beinn Dearg North Top,57.793512,-4.919081
Cam Chreag,56.476054,-4.639162
High Crag (Grisedale),54.514029,-3.015833
Beinn Odhar Bheag,56.842204,-5.532392
Sgiath Chuil East Top,56.466433,-4.475792
Stob Dubh,56.595405,-4.988114
Cnap Coire Loch Tuath,57.8015,-4.892102
Carn Leac,57.0429,-4.628008
Raise,54.547718,-3.017473
Rois-Bheinn,56.837627,-5.680392
A' Mharconaich,56.937185,-4.124441
Carn Eiteige,57.443248,-4.984403
Meall nan Each North Top,56.436289,-5.156238
Glas Mheall Beag,56.853886,-4.17704
Faradh Nighean Fhearchair,57.234175,-5.323315
Meall a' Phuill,56.60787,-4.433319
A' Bhuidheanach,56.888865,-4.208019
Sgurr Thuilm,57.236717,-6.24597
Sgurr Coire nan Eiricheallach North Top,57.10415,-5.308816
Sgurr Sgiath Airigh,57.090294,-5.424608
An Cnapach,57.19261,-5.207944
Beinn Chuirn,56.423887,-4.789867
Sgurr Mhurlagain,56.998469,-5.273676
Beinn Eunaich East Top,56.456764,-5.011775
Faochag West Top,57.154582,-5.396791
Carn Greannach,56.919311,-3.725501
Braigh Sron Ghorm,56.883436,-3.801662
Ben Ledi,56.258659,-4.322375
Fraochaidh,56.615678,-5.213625
Buidhe Bheinn West Top,57.124147,-5.377043
Sguman Coinntich,57.318788,-5.361312
Meallan Buidhe,56.813896,-4.276813
Meall na Ceardaich,57.099949,-4.232348
Beinn a' Bhuic,56.528727,-4.33127
Creag Uchdag,56.465278,-4.098123
Sgurr a' Mhuilinn,57.558383,-4.902287
Cam Chreag South Top,56.468047,-4.625535
Carn an Fhreiceadain,57.137355,-4.107357
Geal Charn,56.931011,-3.591958
Sgurr a' Choire Bhig,57.192631,-6.196588
Rois-Bheinn West Top,56.837054,-5.69126
Meall nan Eun,56.632131,-4.108632
Sgurr a' Choire-bheithe East Top,57.054344,-5.464122
Meall Tarsuinn,56.560847,-4.964339
Carn na Criche,57.077027,-4.349743
Creag a' Choire Dhirich,56.882597,-3.441256
Beinn Liath Mhor Far East Top,57.508791,-5.368544
Boustie Ley,56.870442,-3.11334
Cairn Ewen,57.093693,-4.330195
A' Chaoirnich,56.90042,-4.078194
Geal Charn,57.054299,-4.566341
Sgurr na Moraich,57.219285,-5.370974
Bogha-cloiche West Top,56.953065,-4.089165
Baosbheinn,57.628255,-5.568617
Goatfell,55.625849,-5.191883
Sron Gharbh,56.682234,-4.97662
Carn Gorm,57.501717,-5.113633
Meall Daill,56.556081,-4.585737
Beinn a' Bhric,56.73929,-4.751601
Sgurr na Ba Glaise,56.837438,-5.656867
Carn Mor,56.858289,-3.460986
Carn Leac East Top,57.044803,-4.618662
Iorguill,57.78933,-4.964466
Fairfield,54.497054,-2.991648
Ben Hee,58.265889,-4.68391
Creag an Lochain Sgeirich,57.821799,-4.936814
Braigh Clais Daimh,56.850817,-3.808605
Moel Siabod,53.073185,-3.934069
Morven,57.122639,-3.03088
Erw y Ddafad-ddu,52.796054,-3.68515
Carn nan Coireachan Cruaidh,57.215791,-5.005764
Moruisg East Top,57.497156,-5.152845
Crow Craigies South Top,56.896148,-3.266094
Carn Donnachaidh Beag,57.103939,-4.334455
Corn Du,51.88167,-3.443809
An Eag,57.007998,-5.388397
The Cairnwell North Top,56.884619,-3.429451
Carn a' Chiaraidh,56.874158,-3.841435
Carn a' Chlarsaich,56.882995,-3.529437
Sgorr nan Lochan Uaine,57.522771,-5.393259
Clach Bhan,57.130218,-3.383243
Beinn Odhar,57.095583,-4.291534
Beinn Odhar Mhor,56.853486,-5.525432
Sron a' Chaoineidh,56.507592,-3.999165
The Cobbler North Peak,56.214934,-4.804841
An Creachal Beag,57.348049,-5.215182
Druim Fiaclach,56.851343,-5.623733
Beinn Bhuidhe,57.209061,-5.363365
Stob a' Choin,56.309673,-4.560163
Bidein Druim nan Ramh,57.235429,-6.216682
Gairbeinn North Top,57.067951,-4.524736
Mullach Coire nan Dearcag,56.950712,-4.008491
Meall a' Choire Bhuidhe,56.821043,-3.538332
Faochaig,57.332915,-5.288039
Sgurr a' Chadha Dheirg,57.674122,-5.0475
Carn nan Conbhairean,58.122235,-4.845161
Carn Dubh,56.804901,-3.635465
Blencathra - Hallsfell Top,54.639949,-3.049789
A' Chioch,56.427742,-5.999295
Green Hill,56.867597,-3.069916
Creagan Dubh Toll nam Biast,57.500491,-5.529606
Bidein a' Chabair,56.980354,-5.475517
Beinn Pharlagain - Meall na Meoig,56.743615,-4.538979
Suidheachan Fhinn,57.703177,-5.300854
Garbh Bheinn,56.696593,-4.991428
Aonach Mor,56.589143,-4.901116
A' Cheir Ghorm,58.400884,-4.878399
Stob Dubh,56.684918,-5.018937
Craig Mellon,56.881962,-3.211688
Bowfell North Top,54.452773,-3.166676
Meall na Samhna,56.468043,-4.454011
Meall a' Bhealaich,56.791133,-4.535345
Meall nan Tarmachan East Top,56.52314,-4.293433
Conachcraig,56.964274,-3.186547
Skiddaw Little Man,54.639911,-3.137629
An Sgulan,56.819361,-4.343726
Carn Ait,56.844222,-3.406696
Meall Odhar Loisgte,56.937302,-3.964556
Sgurr a' Choire Ghairbh,57.23071,-5.327213
Beinn Mhic Chasgaig,56.610061,-4.899477
Na Rathanan,57.591851,-5.560158
Cathelle Houses,56.873623,-3.129383
White Side,54.540904,-3.025063
Creag an Dail Bheag,57.066716,-3.391294
Sgurr na Feartaig,57.457054,-5.243649
Mynydd Moel,52.705782,-3.884874
Beinn Sgulaird South Top,56.5543,-5.185937
Meall Buidhe,56.909777,-4.446756
Creag Feusag,57.361582,-4.964327
Carn Cruinn,56.911547,-3.492433
Striding Edge,54.525417,-3.004867
Conlach Mhor,56.870051,-3.755389
An Grianan,56.554055,-4.473344
Carn a' Choire Ghairbh,57.222594,-5.087627
Meall na h-Aisre,57.067555,-4.45009
Cam Chreag,56.611086,-4.385627
Beinn a' Bhathaich Ard,57.451935,-4.733922
Caisteal na Caillich,56.972728,-3.182785
Toman Coinich,57.815719,-4.911277
An Elric,57.209892,-5.069023
Cairn Lunkard,56.888674,-3.260589
Carn Liath,57.06204,-3.378652
Na Tuadhan,58.149574,-4.88389
Beinn Tharsuinn,57.438671,-5.241954
Meall nam Fiadh,56.752126,-4.584427
Creag Liath,56.978452,-3.244732
Carn Aosda North Top,56.902606,-3.426328
Sgurr na h-Aide,56.980639,-5.487234
Beinn Luibhean,56.23124,-4.83634
Morrone,56.980789,-3.42958
Beinn Lair,57.703833,-5.389221
Caisteal Abhail,55.649863,-5.229293
Crinkle Crags - Long Top,54.433704,-3.159813
Sgurr Mor West Top,57.588483,-5.581658
Browncove Crags,54.532006,-3.033526
Glas-leathad Feshie,56.931758,-3.900611
Dollywaggon Pike,54.508693,-3.011175
Glas Tulaichean North Top,56.879979,-3.542393
The Cobbler South Peak,56.212112,-4.806442
Sgaraman nam Fiadh,57.126713,-4.294894
Sgurr a' Choire-bheithe Far East Top,57.05325,-5.460456
Ladhar Bheinn Far South Top,57.069628,-5.577566
Meall Glac an Ruighe,57.831426,-4.923496
Sgurr Thuilm West Top,56.934139,-5.399269
Na Rathanan East Top,57.590793,-5.556857
Carn Dallaig,56.85563,-3.615554
Carn Dearg Mor,56.996795,-3.938665
Fraoch Bheinn,56.993464,-5.316913
Beinn a' Chrulaiste,56.668905,-4.863529
Cruach Innse,56.846831,-4.821935
Great Dodd,54.575689,-3.019377
Garbh-bheinn,56.803509,-4.690155
Stob Coire Bhuidhe,56.371317,-4.577253
Meall nan Eanchainn,56.50731,-3.971247
Beinn a' Chaisgein Mor,57.751165,-5.39209
Creag Ghlas,57.286003,-5.241968
Carn nan Searrach,57.337717,-5.302049
Stob an Aonaich Mhoir,56.793311,-4.396093
Craigs of Loch Wharral,56.864899,-3.053321
Meall nan Samhna West Top,56.466456,-4.461101
Beinn Bhuidhe,57.010102,-5.589145
Beinn an Eoin,57.622838,-5.509775
Sgurr a' Phollain,57.463142,-4.722718
An Socach North Top,56.918631,-3.476929
Sron a' Bhuirich,57.044802,-4.601069
Bruthach nan Creagan,56.898995,-4.053483
Carn a' Chlarsaich East Top,56.88537,-3.515205
Arenig Fawr,52.917116,-3.745937
Sgurr an Fhuarail South Top,57.168319,-5.208402
Garbh-charn,57.427864,-4.844856
Meall nan Samhna Far West Top,56.468461,-4.464234
Creag nan Eun,56.461473,-4.067267
Fraoch Bheinn North Top,56.997795,-5.317315
Creach Bheinn,56.661979,-5.476201
Creag an Fhuathais,56.930016,-3.480616
Carn a' Bhothain Mholaich,57.132999,-4.140176
Creag Dhubh Mhor,57.477618,-5.105546
Meall an t-Seallaidh,56.380412,-4.362599
Stac a' Chuirn,56.320577,-4.927532
Gategill Fell Top,54.636693,-3.058428
Stumpa Barr na hAbhann,52.01179,-9.752633
Sron Gharbh,56.917774,-3.813749
Sgurr a' Choire Riabhaich,56.927785,-5.439926
Sron na Saobhaidhe,56.788756,-4.526686
Cairn Broadlands,56.885409,-3.19798
Bidein a' Choire Sheasgaich North Top,57.4239,-5.25146
Knockbrinnea,52.012035,-9.737247
Sgiath Chrom,56.448626,-4.492566
Bidein Druim nan Ramh North Top,57.236043,-6.216072
Grasmoor,54.571635,-3.277905
Craigs of Loch Esk,56.892965,-3.252969
Moruisg Far East Top,57.497291,-5.138449
Ben Hee North Top,58.276168,-4.670667
Meall nan Eun,56.735689,-4.150171
Caisteal na Caillich South Top,56.970228,-3.178347
Baurtregaum,52.20706,-9.82952
Slieve Donard,54.180268,-5.920805
Meall Garbh,57.701253,-5.274956
Beinn nan Imirean,56.44413,-4.565842
Aonach Sgoilte,57.064574,-5.564042
Bac an Eich,57.495767,-4.968291
Cul Mor,58.058124,-5.116768
Sgurr Ghiubhsachain,56.818954,-5.48256
Llwytmor,53.203902,-3.963564
Meall an t-Slugain,56.960965,-3.342413
A' Chrois,56.231334,-4.762743
Carn an Fhidhleir Lorgaidh,56.964394,-3.882731
Meall Garbh,56.557982,-5.178352
Creag Dhubh,57.116635,-3.807471
Creag a' Bhanain,56.984352,-4.581656
Fionn-tom Mor,57.119741,-4.258186
Skregmore,52.013702,-9.76002
Hill of Strone,56.842235,-3.169044
Great Dun Fell,54.683883,-2.451333
Leum Uilleim South Top,56.730997,-4.727744
Canisp,58.120914,-5.052849
Ben Donich,56.197928,-4.873286
Carn a' Choire Bhuidhe,57.207459,-5.007272
Beinn Maol Chaluim South Top,56.621317,-5.029849
Sgurr a' Choire-rainich,57.568181,-4.931
Ladhar Bheinn South Top,57.070214,-5.579999
Mullaghcleevaun,53.103594,-6.406696
Meall an Uillt Chreagaich,56.960525,-3.931435
Meall na Cnap Laraich,56.525744,-4.44205
Sron Coire an Fhamhair,57.454937,-5.660694
Craig Damff,56.88469,-3.235853
Beinn Resipol,56.727189,-5.652605
Atkinson Pike,54.645281,-3.048516
Beinn Ceitlein,56.595864,-4.975751
An Reithe,57.187935,-5.055679
Knockbrinnea East Top,52.011076,-9.733877
Beinn Bhreac NE Top,56.924973,-3.852811
Meall Reamhar,56.306005,-4.547581
Aonach Dubh a' Ghlinne,56.634664,-5.066951
Leathad Gaothach,57.06169,-4.435633
Cnoc na Toinne,51.990442,-9.731417
Carn an Leth-choin,57.067462,-4.271505
Meall an Uillt Chaoil,56.90418,-5.398105
Stybarrow Dodd,54.561128,-3.017405
Sgurr a' Ghlas Leathaid,57.563698,-4.937881
Carn Ban,57.846772,-4.801042
Merrick,55.139271,-4.468411
Beinn Bhreac,57.136129,-4.083407
Shank of Drumfollow,56.851785,-3.216075
Benty Roads,56.875924,-3.100032
Ben Vrackie,56.748956,-3.717273
Beinn Dearg East Top,57.587005,-5.516547
Little Dun Fell,54.691283,-2.459994
Sron nan Tarmachan,56.916138,-4.450048
Sron Coire an Fhamhair West Top,57.456063,-5.667696
Sgurr Leac nan Each North Top,57.167732,-5.448238
Beinn Mholach,56.759525,-4.3121
Creag Easgaidh,56.874726,-3.516448
An Socach West Top,57.255982,-5.182156
Glas-leathad Lorgaidh,56.960626,-3.918463
Sgurr an Airgid,57.248583,-5.415509
St Sunday Crag,54.51194,-2.975836
Ben Rinnes,57.403284,-3.241496
Scoat Fell,54.490904,-3.299239
Beinn Fhionnlaidh East Top,56.601658,-5.085395
Meall a' Bhuirich,56.794453,-4.859256
Baosbheinn North Top,57.630744,-5.572783
Sgurr a' Chlaidheimh,57.073028,-5.379853
Sron nan Eun,56.483408,-4.593021
Creag an Dubh-chadha,56.920347,-4.083245
Beinn Udlaidh,56.460068,-4.792553
Creag an Lochain,56.5332,-4.293261
Stac a' Chuirn East Top,56.322267,-4.921061
Broad Law,55.498134,-3.352731
Brandon Far North Top,52.246355,-10.256278
Beinn Trilleachan,56.547978,-5.114433
Pen-aran,52.807993,-3.678861
Crinkle Crags - Third Crinkle,54.434713,-3.157699
Stob a' Chearcaill,57.067161,-5.554635
Stob Bealach na Frithe,56.373494,-4.503933
Druim Seileach,57.093088,-5.253417
Crag Hill,54.571762,-3.250234
Sgurr Gaorsaic,57.245264,-5.256942
Carn Chuinneag,57.813803,-4.554142
Druim Leac a' Shith,57.035499,-5.515116
Brandon Peak,52.216362,-10.236407
Carn Ban South Top,57.838673,-4.801137
Meallan nan Uan,57.546925,-4.90303
Mangerton Mountain,51.970294,-9.484423
An Staonaig,57.122104,-4.342091
Sgurr a' Chlaidheimh West Top,57.077045,-5.397486
Spidean Toll nam Biast,57.494918,-5.526379
Meall na h-Eilde,57.007038,-4.989602
Beinn Bhreac NW Top,56.925911,-3.867088
Arenig Fawr South Top,52.91447,-3.746128
Meall Dubh,56.995566,-4.916238
Garbh Mheall Mor,56.737944,-4.534132
Beinn Dearg West Top,57.792647,-4.957922
Bodach Beag,57.849219,-4.773521
An Sligearnach,56.916008,-3.891662
Creag an Loch,56.947521,-3.329255
Meall Odhar Mor,56.930337,-4.098955
The Snub,56.868015,-3.091188
Sron a' Choire Chnapanaich,56.574181,-4.514859
Meall Odhar a' Chire,56.883077,-3.976317
Sgurr Cos na Breachd-laoidh,56.997562,-5.37875
Beinn Dearg Mor East Top,57.763908,-5.299959
Meall Nathrach Mor,56.784387,-4.566359
Sgurr a' Phollain South Top,57.457794,-4.731875
Creag na h-Iolaire,56.304722,-4.543551
Braigh Coire na Conlaich,56.879754,-3.74196
Carn Dearg,56.959813,-4.723327
Creag nan Gabhar,56.940515,-3.391006
Crinkle Crags South Top,54.430885,-3.157591
Beinn Ceitlein North Top,56.599132,-4.971107
Caherconree,52.203042,-9.853784
Easter Balloch,56.907727,-3.072245
Marg na Craige,57.046322,-4.275176
Middle Scoat Fell,54.491338,-3.301553
Meall nan Oighreag,56.480944,-4.103778
Garbh Chioch Bheag East Top,57.004866,-5.417949
Pen yr Helgi Du,53.148604,-3.948598
Beinn Toaig,56.569185,-4.83034
Creag Riabhach,57.857191,-4.764862
Carn an Aonaich Odhair,57.057774,-4.554607
Cadair Berwyn,52.8806,-3.380993
Leac an Taobhain,56.941063,-3.920877
Broad End,54.658256,-3.14704
Crinkle Crags - Fourth Crinkle,54.435437,-3.158182
Purple Mountain,52.00792,-9.622496
Lair of Aldararie,56.888457,-3.130224
Sgaraman nam Fiadh North Top,57.13739,-4.301191
Foel-goch,53.130382,-4.05123
Tryfan Far South Peak,53.112416,-3.998556
Stob Glas,56.347662,-4.584543
Cramalt Craig,55.509321,-3.318223
Bac nam Fuaran,57.07299,-4.580866
Lochnagar NW Top,56.981152,-3.27115
Beinn Dearg,56.61893,-4.268971
Carn Mor,56.962009,-5.450735
Carn na Drochaide,56.957745,-3.440423
Buidhe Bheinn North Top,57.134658,-5.362229
An Caisteal,57.240105,-6.210001
An t-Slat-bheinn,56.838406,-5.643461
Meall Cruinn,56.596661,-4.511628
Caisteal a' Garbh-Choire,57.201811,-6.216471
